scan	depth	temp	conductivity	density	salinity	time	turbidity	cdom	chlor_a	ox_sat	lat	long	flag
79550	8.883	19.7464	4.767908	1024.8766	35.012	736621178	4.881	0	1.3161	7.42933	34.16356	-77.7852	0
79551	8.894	19.7463	4.767895	1024.8766	35.0119	736621178	5.03	0	1.313	7.42935	34.16356	-77.7852	0
79552	8.91	19.7468	4.767898	1024.8763	35.0116	736621178	4.868	0	1.4343	7.4293	34.16356	-77.7852	0
79553	8.931	19.7467	4.768017	1024.8772	35.0126	736621178	4.807	0	1.4397	7.42926	34.16356	-77.7852	0
79554	8.941	19.7473	4.767977	1024.8765	35.0118	736621178	4.702	0	1.3504	7.42922	34.16356	-77.7852	0
79555	8.963	19.7484	4.768153	1024.8767	35.0123	736621179	4.662	0	1.3184	7.42905	34.1635	-77.78524	0
79556	8.981	19.7489	4.768251	1024.8769	35.0127	736621179	4.57	0	1.3283	7.42897	34.1635	-77.78524	0
79557	9.006	19.7491	4.768244	1024.8768	35.0125	736621179	4.45	0	1.2902	7.42895	34.16354	-77.78522	0
79558	9.022	19.7487	4.768184	1024.8768	35.0123	736621179	4.679	0	1.2612	7.42901	34.16354	-77.78522	0
79559	9.05	19.7489	4.768238	1024.8771	35.0126	736621179	4.734	0	1.2596	7.42897	34.16354	-77.78522	0
79560	9.082	19.7487	4.768191	1024.8771	35.0123	736621179	4.5	0	1.2779	7.429	34.16354	-77.78522	0
79561	9.098	19.7487	4.768216	1024.8773	35.0125	736621179	4.385	0	1.2642	7.429	34.16354	-77.78522	0
79562	9.123	19.7479	4.768146	1024.8777	35.0126	736621179	4.446	0	1.2169	7.4291	34.16354	-77.78522	0
79563	9.137	19.7473	4.768063	1024.8778	35.0124	736621179	4.484	0	1.2634	7.42919	34.16354	-77.78522	0
79564	9.153	19.7461	4.767922	1024.8781	35.0123	736621180	4.591	0	1.2932	7.42937	34.16348	-77.78526	0
79565	9.168	19.7474	4.768039	1024.8777	35.0121	736621180	4.536	0	1.3107	7.42919	34.16354	-77.78524	0
79566	9.188	19.7468	4.768102	1024.8787	35.0132	736621180	4.547	0	1.2993	7.42923	34.16354	-77.78524	0
79567	9.198	19.7458	4.767888	1024.8784	35.0123	736621180	4.728	0	1.2619	7.42941	34.16354	-77.78524	0
79568	9.214	19.7447	4.767756	1024.8785	35.012	736621180	4.902	0	1.3062	7.42956	34.16354	-77.78524	0
79569	9.228	19.7443	4.767778	1024.8791	35.0126	736621180	4.862	0	1.3268	7.4296	34.16354	-77.78524	0
79570	9.248	19.7443	4.767698	1024.8787	35.0119	736621181	4.994	0	1.3313	7.42963	34.16346	-77.78528	0
79571	9.272	19.7465	4.767888	1024.878	35.0117	736621181	4.826	0	1.3344	7.42934	34.16346	-77.78528	0
79572	9.294	19.7476	4.768105	1024.8785	35.0125	736621181	4.782	0	1.3169	7.42916	34.16352	-77.78526	0
79573	9.307	19.7471	4.768051	1024.8787	35.0125	736621181	4.599	0	1.2741	7.42922	34.16352	-77.78526	0
79574	9.321	19.7477	4.768042	1024.8781	35.0118	736621181	4.557	0	1.2795	7.42916	34.16352	-77.78526	0
79575	9.343	19.7485	4.768214	1024.8785	35.0126	736621181	4.62	0	1.2985	7.42902	34.16352	-77.78526	0
79576	9.354	19.749	4.76829	1024.8786	35.0128	736621181	4.763	0	1.2436	7.42894	34.16352	-77.78526	0
79577	9.378	19.7476	4.768124	1024.8789	35.0126	736621181	4.753	0	1.2818	7.42915	34.16352	-77.78526	0
79578	9.395	19.7466	4.768013	1024.8792	35.0125	736621182	4.715	0	1.2673	7.42929	34.16344	-77.7853	0
79579	9.412	19.746	4.767924	1024.8793	35.0123	736621182	4.679	0	1.2947	7.42938	34.16344	-77.7853	0
79580	9.418	19.7467	4.767991	1024.879	35.0122	736621182	4.501	0	1.2734	7.42928	34.1635	-77.78528	0
79581	9.436	19.7468	4.768041	1024.8793	35.0126	736621182	4.429	0	1.3313	7.42925	34.1635	-77.78528	0
79582	9.46	19.7464	4.768055	1024.8799	35.013	736621182	4.574	0	1.2825	7.42929	34.1635	-77.78528	0
79583	9.481	19.746	4.767906	1024.8794	35.0121	736621182	4.629	0	1.2856	7.42939	34.1635	-77.78528	0
79584	9.494	19.747	4.768023	1024.8793	35.0122	736621182	4.673	0	1.2665	7.42924	34.1635	-77.78528	0
79585	9.517	19.7491	4.768223	1024.8788	35.0121	736621182	4.477	0	1.2627	7.42896	34.1635	-77.78528	0
79586	9.54	19.7495	4.768446	1024.8799	35.0136	736621182	4.406	0	1.3077	7.42884	34.1635	-77.78528	0
79587	9.554	19.7478	4.768055	1024.8791	35.0118	736621183	4.459	0	1.4023	7.42916	34.16342	-77.78532	0
79588	9.576	19.7483	4.768155	1024.8793	35.0122	736621183	4.482	0	1.2604	7.42907	34.16346	-77.7853	0
79589	9.586	19.7493	4.768251	1024.8791	35.0122	736621183	4.417	0	1.2253	7.42893	34.16346	-77.7853	0
79590	9.601	19.7491	4.768223	1024.8791	35.0121	736621183	4.524	0	1.2673	7.42896	34.16346	-77.7853	0
79591	9.621	19.7502	4.768324	1024.8789	35.012	736621183	4.501	0	1.3931	7.42882	34.16346	-77.7853	0
79592	9.63	19.7491	4.768134	1024.8787	35.0114	736621183	4.435	0	1.3024	7.429	34.16346	-77.7853	0
79593	9.644	19.746	4.768118	1024.8814	35.0138	736621183	4.465	0	1.3375	7.42931	34.16346	-77.7853	0
79594	9.661	19.7424	4.767384	1024.8801	35.0108	736621183	5.077	0	1.3443	7.42994	34.16346	-77.7853	0
79595	9.668	19.7421	4.767412	1024.8806	35.0113	736621184	5.219	0	1.3832	7.42996	34.1634	-77.78534	0
79596	9.685	19.7428	4.767669	1024.8817	35.0128	736621184	5.093	0	1.3619	7.4298	34.1634	-77.78534	0
79597	9.698	19.7415	4.767704	1024.8831	35.0142	736621184	4.871	0	1.3039	7.42991	34.16344	-77.78532	0
79598	9.709	19.7409	4.767664	1024.8835	35.0143	736621184	4.807	0	1.294	7.42999	34.16344	-77.78532	0
79599	9.724	19.7415	4.767428	1024.8814	35.0118	736621184	4.7	0	1.3062	7.43001	34.16344	-77.78532	0
79600	9.752	19.7415	4.767772	1024.8838	35.0147	736621184	5.642	0	1.3565	7.42989	34.16344	-77.78532	0
79601	9.763	19.7413	4.767586	1024.8828	35.0133	736621184	5.35	0	1.3603	7.42998	34.16344	-77.78532	0
79602	9.785	19.7412	4.767673	1024.8835	35.0141	736621184	4.963	0	1.3489	7.42995	34.16344	-77.78532	0
79603	9.792	19.7421	4.767705	1024.8829	35.0136	736621184	4.891	0	1.3069	7.42985	34.16344	-77.78532	0
79604	9.807	19.7434	4.76788	1024.8829	35.0139	736621185	4.854	0	1.3512	7.42966	34.16338	-77.78536	0
79605	9.819	19.7438	4.767922	1024.8829	35.014	736621185	4.757	0	1.3428	7.42961	34.16344	-77.78534	0
79606	9.843	19.744	4.767908	1024.8827	35.0137	736621185	4.681	0	1.3664	7.42959	34.16344	-77.78534	0
79607	9.849	19.7436	4.767793	1024.8824	35.0131	736621185	4.744	0	1.3077	7.42968	34.16344	-77.78534	0
79608	9.861	19.7424	4.767687	1024.8829	35.0132	736621185	4.772	0	1.2993	7.42983	34.16344	-77.78534	0
79609	9.863	19.7419	4.76745	1024.8818	35.0116	736621185	5.219	0	1.3031	7.42997	34.16344	-77.78534	0
79610	9.87	19.7416	4.767513	1024.8825	35.0124	736621186	5.432	0	1.3313	7.42997	34.16336	-77.78538	0
79611	9.89	19.741	4.767418	1024.8825	35.0121	736621186	5.688	0	1.368	7.43006	34.16342	-77.78536	0
79612	9.894	19.7399	4.767218	1024.8823	35.0114	736621186	5.518	0	1.3519	7.43026	34.16342	-77.78536	0
79613	9.907	19.7392	4.767161	1024.8826	35.0115	736621186	5.61	0	1.4183	7.43034	34.16342	-77.78536	0
79614	9.909	19.7395	4.767163	1024.8824	35.0113	736621186	5.524	0	1.4038	7.43031	34.16342	-77.78536	0
79615	9.92	19.7406	4.767326	1024.8824	35.0117	736621186	5.344	0	1.4084	7.43014	34.16342	-77.78536	0
79616	9.918	19.7405	4.767367	1024.8828	35.0121	736621186	5.386	0	1.4183	7.43014	34.16342	-77.78536	0
79617	9.928	19.7425	4.767513	1024.8819	35.0116	736621186	5.079	0	1.3527	7.42988	34.16342	-77.78536	0
79618	9.945	19.7423	4.767609	1024.8828	35.0126	736621187	5.022	0	1.4206	7.42987	34.16336	-77.7854	0
79619	9.94	19.7415	4.767365	1024.882	35.0113	736621187	5.425	0	1.3733	7.43004	34.16336	-77.7854	0
79620	9.952	19.7401	4.767354	1024.8832	35.0124	736621187	5.919	0	1.2924	7.43019	34.1634	-77.78538	0
79621	9.96	19.7382	4.766903	1024.8821	35.0102	736621187	6.844	0	1.3283	7.43053	34.1634	-77.78538	0
79622	9.966	19.7379	4.766884	1024.8823	35.0103	736621187	6.479	0	1.4115	7.43058	34.1634	-77.78538	0
79623	9.975	19.7378	4.766879	1024.8824	35.0104	736621187	6.161	0	1.4328	7.43059	34.1634	-77.78538	0
79624	9.98	19.7381	4.766957	1024.8826	35.0107	736621187	5.865	0	1.4	7.43052	34.1634	-77.78538	0
79625	9.987	19.7383	4.76694	1024.8824	35.0104	736621187	5.739	0	1.3916	7.43051	34.1634	-77.78538	0
79626	9.996	19.7386	4.767047	1024.8828	35.0111	736621187	5.886	0	1.3825	7.43045	34.1634	-77.78538	0
79627	10.002	19.7389	4.767126	1024.8831	35.0114	736621188	5.764	0	1.3672	7.43039	34.16334	-77.78542	0
79628	9.996	19.7387	4.767094	1024.883	35.0113	736621188	5.68	0	1.3687	7.43041	34.16338	-77.7854	0
79629	9.995	19.7388	4.767097	1024.883	35.0113	736621188	5.613	0	1.4122	7.43041	34.16338	-77.7854	0
79630	9.992	19.739	4.767061	1024.8825	35.0108	736621188	5.522	0	1.3642	7.4304	34.16338	-77.7854	0
79631	9.98	19.7393	4.767161	1024.8829	35.0114	736621188	5.327	0	1.3809	7.43034	34.16338	-77.7854	0
79632	9.977	19.7393	4.767151	1024.8827	35.0113	736621188	5.344	0	1.3916	7.43034	34.16338	-77.7854	0
79633	9.96	19.7419	4.767202	1024.8806	35.0095	736621188	5.503	0	1.3855	7.43006	34.16338	-77.7854	0
79634	9.95	19.7483	4.768126	1024.8807	35.0119	736621188	4.902	0	1.323	7.42909	34.16338	-77.7854	0
79635	9.939	19.7484	4.76831	1024.8817	35.0133	736621189	4.395	0	1.2619	7.42901	34.16332	-77.78544	0
79636	9.932	19.7468	4.767968	1024.8809	35.0118	736621189	4.314	0	1.2703	7.42929	34.16332	-77.78544	0
79637	9.923	19.7451	4.767777	1024.8812	35.0116	736621189	4.568	0	1.2528	7.42953	34.16336	-77.78544	0
79638	9.908	19.7425	4.767488	1024.8817	35.0114	736621189	5.072	0	1.284	7.42989	34.16336	-77.78544	0
79639	9.889	19.741	4.767298	1024.8818	35.0112	736621189	5.165	0	1.3352	7.43012	34.16336	-77.78544	0
79640	9.878	19.7404	4.76724	1024.8819	35.0111	736621189	5.215	0	1.4351	7.43019	34.16336	-77.78544	0
79641	9.859	19.7401	4.767227	1024.882	35.0113	736621189	5.436	0	1.4611	7.43023	34.16336	-77.78544	0
79642	9.837	19.7403	4.767218	1024.8817	35.0111	736621189	5.243	0	1.4611	7.43021	34.16336	-77.78544	0
79643	9.822	19.7413	4.767457	1024.8823	35.0123	736621189	5.137	0	1.3825	7.43003	34.16336	-77.78544	0
79644	9.807	19.7414	4.76745	1024.882	35.0121	736621190	4.854	0	1.3512	7.43001	34.1633	-77.78546	0
79645	9.783	19.7423	4.767429	1024.881	35.0112	736621190	4.873	0	1.4954	7.42994	34.16334	-77.78546	0
79646	9.765	19.7465	4.76793	1024.8803	35.0118	736621190	4.339	0	1.4298	7.42933	34.16334	-77.78546	0
79647	9.739	19.7488	4.768262	1024.8802	35.0126	736621190	4.28	0	1.2894	7.42898	34.16334	-77.78546	0
79648	9.724	19.7478	4.768073	1024.8799	35.0119	736621190	4.324	0	1.2467	7.42915	34.16334	-77.78546	0
79649	9.702	19.7475	4.767975	1024.8794	35.0113	736621190	4.604	0	1.268	7.42921	34.16334	-77.78546	0
79650	9.676	19.7504	4.768347	1024.879	35.012	736621191	4.339	0	1.3039	7.42879	34.16328	-77.7855	0
79651	9.657	19.7493	4.768378	1024.8802	35.0132	736621191	4.358	0	1.2993	7.42889	34.16328	-77.7855	0
79652	9.637	19.7481	4.767979	1024.8786	35.0109	736621191	4.376	0	1.2718	7.42915	34.16332	-77.78548	0
79653	9.611	19.7498	4.768286	1024.8789	35.012	736621191	4.29	0	1.2696	7.42887	34.16332	-77.78548	0
79654	9.583	19.7502	4.768278	1024.8784	35.0117	736621191	4.225	0	1.2696	7.42884	34.16332	-77.78548	0
79655	9.564	19.752	4.768401	1024.8775	35.0112	736621191	4.135	0	1.3062	7.42861	34.16332	-77.78548	0
79656	9.535	19.7532	4.768688	1024.8781	35.0125	736621191	4.105	0	1.2451	7.42838	34.16332	-77.78548	0
79657	9.516	19.7529	4.768513	1024.8771	35.0113	736621191	4.017	0	1.2894	7.42848	34.16332	-77.78548	0
79658	9.49	19.7542	4.768707	1024.8771	35.0118	736621191	3.922	0	1.2329	7.42828	34.16332	-77.78548	0
79659	9.464	19.7554	4.768802	1024.8766	35.0117	736621192	3.904	0	1.191	7.42813	34.16326	-77.78552	0
79660	9.438	19.7565	4.768691	1024.8747	35.0098	736621192	3.773	0	1.191	7.42805	34.1633	-77.7855	0
79661	9.408	19.7572	4.76892	1024.8754	35.0111	736621192	3.788	0	1.2039	7.4279	34.1633	-77.7855	0
79662	9.394	19.7568	4.768993	1024.8762	35.0121	736621192	3.727	0	1.21	7.42792	34.1633	-77.7855	0
79663	9.373	19.7578	4.768863	1024.8744	35.0102	736621192	3.748	0	1.1986	7.42786	34.1633	-77.7855	0
79664	9.361	19.76	4.769346	1024.8754	35.0123	736621192	3.62	0	1.1917	7.42747	34.1633	-77.7855	0
79665	9.334	19.7596	4.769197	1024.8747	35.0114	736621192	3.733	0	1.1902	7.42756	34.1633	-77.7855	0
79666	9.317	19.7608	4.769286	1024.8741	35.0111	736621192	3.622	0	1.1994	7.4274	34.1633	-77.7855	0
79667	9.286	19.7626	4.769473	1024.8736	35.0112	736621193	3.441	0	1.249	7.42716	34.16324	-77.78554	0
79668	9.279	19.7648	4.769649	1024.8726	35.0108	736621193	3.279	0	1.1353	7.42688	34.1633	-77.78552	0
79669	9.256	19.7669	4.7699	1024.8723	35.0112	736621193	3.267	0	1.0842	7.42658	34.1633	-77.78552	0
79670	9.239	19.7698	4.770066	1024.8706	35.0101	736621193	3.161	0	1.0956	7.42623	34.1633	-77.78552	0
79671	9.223	19.7721	4.770354	1024.8703	35.0106	736621193	2.886	0	1.078	7.4259	34.1633	-77.78552	0
79672	9.202	19.7777	4.770696	1024.8673	35.0087	736621193	2.924	0	1.0224	7.42521	34.1633	-77.78552	0
79673	9.179	19.7864	4.771597	1024.865	35.0088	736621193	2.623	0	0.98344	7.42401	34.1633	-77.78552	0
79674	9.167	19.7921	4.772259	1024.864	35.0095	736621193	2.375	0	0.89876	7.4232	34.1633	-77.78552	0
79675	9.152	19.794	4.772367	1024.8629	35.0089	736621194	2.287	0	0.89036	7.42298	34.16322	-77.78556	0
79676	9.123	19.794	4.772313	1024.8625	35.0085	736621194	2.224	0	0.81636	7.423	34.16322	-77.78556	0
79677	9.105	19.795	4.772434	1024.8623	35.0086	736621194	2.218	0	0.81178	7.42286	34.16326	-77.78554	0
79678	9.077	19.7935	4.772419	1024.8634	35.0097	736621194	2.302	0	0.78889	7.42301	34.16326	-77.78554	0
79679	9.063	19.7909	4.77211	1024.8637	35.0093	736621194	2.35	0	0.83009	7.42338	34.16326	-77.78554	0
79680	9.035	19.7915	4.772135	1024.8632	35.009	736621194	2.247	0	0.86137	7.42331	34.16326	-77.78554	0
79681	9.022	19.7927	4.772242	1024.8628	35.009	736621194	2.245	0	0.84154	7.42316	34.16326	-77.78554	0
79682	9.001	19.793	4.772355	1024.8631	35.0097	736621194	2.264	0	0.79042	7.42308	34.16326	-77.78554	0
79683	8.977	19.7914	4.772211	1024.8635	35.0098	736621194	2.304	0	0.81178	7.42329	34.16326	-77.78554	0
79684	8.96	19.7898	4.771988	1024.8635	35.0093	736621195	2.337	0	0.83848	7.42353	34.1632	-77.78558	0
79685	8.937	19.7916	4.772126	1024.8626	35.0089	736621195	2.22	0	0.85756	7.4233	34.16326	-77.78558	0
79686	8.919	19.7935	4.772357	1024.8623	35.0093	736621195	2.197	0	0.83391	7.42303	34.16326	-77.78558	0
79687	8.907	19.7939	4.772397	1024.8621	35.0092	736621195	2.216	0	0.80491	7.42297	34.16326	-77.78558	0
79688	8.897	19.7953	4.772409	1024.8609	35.0082	736621195	2.211	0	0.80568	7.42283	34.16326	-77.78558	0
79689	8.88	19.7962	4.772476	1024.8605	35.008	736621195	2.23	0	0.78813	7.42272	34.16326	-77.78558	0
79690	8.865	19.7963	4.772492	1024.8604	35.0081	736621196	2.249	0	0.77668	7.4227	34.1632	-77.7856	0
79691	8.847	19.7961	4.772501	1024.8606	35.0083	736621196	2.209	0	0.83314	7.42272	34.1632	-77.7856	0
79692	8.835	19.7957	4.77246	1024.8606	35.0083	736621196	2.26	0	0.79652	7.42277	34.16324	-77.7856	0
79693	8.814	19.7952	4.772447	1024.8609	35.0086	736621196	2.337	0	0.7744	7.42283	34.16324	-77.7856	0
79694	8.804	19.7931	4.772326	1024.862	35.0094	736621196	2.289	0	0.8072	7.42308	34.16324	-77.7856	0
79695	8.788	19.7918	4.772186	1024.8622	35.0093	736621196	2.295	0	0.79194	7.42326	34.16324	-77.7856	0
79696	8.769	19.7892	4.772062	1024.8637	35.0105	736621196	2.295	0	0.81712	7.42356	34.16324	-77.7856	0
79697	8.743	19.787	4.771877	1024.8645	35.0108	736621196	2.405	0	0.88426	7.42385	34.16324	-77.7856	0
79698	8.729	19.7834	4.771427	1024.8648	35.0101	736621197	2.441	0	0.90867	7.42437	34.16318	-77.78562	0
79699	8.71	19.7836	4.771444	1024.8646	35.0101	736621197	2.508	0	0.93843	7.42434	34.16318	-77.78562	0
79700	8.69	19.7847	4.771686	1024.8651	35.0112	736621197	2.476	0	0.90333	7.42415	34.16322	-77.78562	0
79701	8.672	19.7809	4.771313	1024.8661	35.0113	736621197	2.525	0	0.90715	7.42466	34.16322	-77.78562	0
79702	8.667	19.7805	4.77112	1024.8653	35.0101	736621197	2.522	0	0.97276	7.42477	34.16322	-77.78562	0
79703	8.649	19.7829	4.771338	1024.8644	35.0099	736621197	2.478	0	0.96971	7.42445	34.16322	-77.78562	0
79704	8.625	19.7867	4.771736	1024.8634	35.01	736621197	2.468	0	0.9247	7.42393	34.16322	-77.78562	0
79705	8.606	19.7902	4.771972	1024.8616	35.009	736621197	2.298	0	0.90715	7.4235	34.16322	-77.78562	0
79706	8.591	19.792	4.772246	1024.8616	35.0097	736621197	2.262	0	0.82628	7.42321	34.16322	-77.78562	0
79707	8.582	19.7932	4.772278	1024.8607	35.009	736621198	2.23	0	0.81102	7.42309	34.16316	-77.78566	0
79708	8.566	19.7935	4.77229	1024.8604	35.0088	736621198	2.249	0	0.83085	7.42304	34.1632	-77.78564	0
79709	8.553	19.7946	4.772373	1024.8599	35.0086	736621198	2.19	0	0.85374	7.42291	34.1632	-77.78564	0
79710	8.542	19.7951	4.77243	1024.8598	35.0087	736621198	2.201	0	0.80568	7.42284	34.1632	-77.78564	0
79711	8.531	19.7953	4.772396	1024.8594	35.0083	736621198	2.167	0	0.8011	7.42283	34.1632	-77.78564	0
79712	8.525	19.7953	4.772456	1024.8597	35.0087	736621198	2.14	0	0.79576	7.4228	34.1632	-77.78564	0
79713	8.501	19.7952	4.772421	1024.8595	35.0085	736621198	2.19	0	0.78431	7.42283	34.1632	-77.78564	0
79714	8.486	19.7947	4.772306	1024.8592	35.008	736621198	2.182	0	0.79652	7.42292	34.1632	-77.78564	0
79715	8.478	19.7945	4.772355	1024.8596	35.0086	736621199	2.285	0	0.79347	7.42292	34.16314	-77.78568	0
79716	8.466	19.7944	4.772361	1024.8597	35.0087	736621199	2.205	0	0.77974	7.42293	34.16314	-77.78568	0
79717	8.443	19.7943	4.772357	1024.8596	35.0088	736621199	2.152	0	0.766	7.42294	34.16318	-77.78566	0
79718	8.435	19.7943	4.772339	1024.8595	35.0086	736621199	2.18	0	0.77287	7.42295	34.16318	-77.78566	0
79719	8.426	19.7942	4.772285	1024.8592	35.0082	736621199	2.22	0	0.77058	7.42297	34.16318	-77.78566	0
79720	8.414	19.7944	4.772224	1024.8586	35.0076	736621199	2.22	0	0.75685	7.42298	34.16318	-77.78566	0
79721	8.404	19.7942	4.772278	1024.8591	35.0082	736621199	2.193	0	0.78508	7.42298	34.16318	-77.78566	0
79722	8.389	19.7942	4.772242	1024.8588	35.0079	736621199	2.287	0	0.77974	7.42299	34.16318	-77.78566	0
79723	8.383	19.794	4.772288	1024.8592	35.0085	736621200	2.31	0	0.78584	7.423	34.16312	-77.7857	0
79724	8.362	19.7938	4.772288	1024.8594	35.0087	736621200	2.234	0	0.79728	7.42302	34.16312	-77.7857	0
79725	8.351	19.7927	4.772253	1024.86	35.0093	736621200	2.209	0	0.79271	7.42313	34.16316	-77.78568	0
79726	8.331	19.7924	4.772162	1024.8597	35.0088	736621200	2.247	0	0.79118	7.4232	34.16316	-77.78568	0
79727	8.318	19.7917	4.772173	1024.8603	35.0095	736621200	2.222	0	0.7866	7.42326	34.16316	-77.78568	0
79728	8.313	19.7915	4.772141	1024.8603	35.0094	736621200	2.287	0	0.795	7.4233	34.16316	-77.78568	0
79729	8.305	19.7915	4.772145	1024.8603	35.0095	736621200	2.253	0	0.94301	7.4233	34.16316	-77.78568	0
79730	8.302	19.791	4.77207	1024.8602	35.0092	736621201	2.237	0	0.86213	7.42337	34.1631	-77.78572	0
79731	8.29	19.79	4.771966	1024.8605	35.0092	736621201	2.188	0	0.83696	7.42351	34.16314	-77.7857	0
